"Category","firefox"
"115",0.9090909090909091
"128",14.545454545454545
"130",0.9090909090909091
"134",0.9090909090909091
"136",1.8181818181818181
"139",0.9090909090909091
"140",4.545454545454546
"141",0.9090909090909091
"142",0.9090909090909091
"143",13.636363636363637
"144",60
